"(0.0001, 0.1)","(0.0001, 0.3)","(0.0001, 0.5)","(0.0001, 0.7)","(0.0001, 0.9)","(0.001, 0.1)","(0.001, 0.3)","(0.001, 0.5)","(0.001, 0.7)","(0.001, 0.9)","(0.01, 0.1)","(0.01, 0.3)","(0.01, 0.5)","(0.01, 0.7)","(0.01, 0.9)","(0.1, 0.1)","(0.1, 0.3)","(0.1, 0.5)","(0.1, 0.7)","(0.1, 0.9)","(0.5, 0.1)","(0.5, 0.3)","(0.5, 0.5)","(0.5, 0.7)","(0.5, 0.9)"
0.08680555555555555,0.09592937352245863,0.056035756501182026,0.08695330969267138,0.2016474586288416,0.1747192671394799,0.27282801418439717,0.24493942080378253,0.2285756501182033,0.2912603427895981,0.2441267730496454,0.1331634160756501,0.20434397163120566,0.06600916075650118,0.08743351063829788,0.04026300236406619,0.05319148936170213,0.10305851063829788,0.05319148936170213,0.03856382978723404,0.03856382978723404,0.06999852245862884,0.07147606382978723,0.08595596926713947,0.0723256501182033
0.0809692671394799,0.0723256501182033,0.04406767139479905,0.06083776595744681,0.2857565011820331,0.1694001182033097,0.24087618203309694,0.21978427895981087,0.26100768321513,0.2509973404255319,0.11487884160756501,0.10438829787234043,0.15311022458628842,0.0954122340425532,0.10874704491725767,0.07579787234042554,0.06368203309692672,0.03941341607565012,0.06382978723404255,0.0766474586288416,0.06283244680851063,0.06914893617021277,0.05319148936170213,0.07317523640661938,0.07749704491725769
0.045545212765957445,0.0678191489361702,0.04440011820330969,0.09375,0.04007830969267139,0.1765661938534279,0.20981087470449172,0.28099143026004725,0.27312352245862886,0.23293439716312056,0.12167553191489362,0.19148936170212766,0.10889479905437352,0.049867021276595744,0.06382978723404255,0.08643617021276596,0.0851063829787234,0.03741873522458629,0.03908096926713948,0.09109042553191489,0.07014627659574468,0.03941341607565012,0.06467937352245863,0.07099586288416075,0.036569148936170214
0.059175531914893616,0.08130171394799054,0.13530585106382978,0.06881648936170212,0.17338947990543735,0.14579639479905437,0.1453161938534279,0.2688386524822695,0.23806885342789597,0.272975768321513,0.11953309692671395,0.2094784278959811,0.14313682033096925,0.08396128841607564,0.0641622340425532,0.0881353427895981,0.07579787234042554,0.0881353427895981,0.05489066193853428,0.09194001182033097,0.03741873522458629,0.0851063829787234,0.07014627659574468,0.06914893617021277,0.10390809692671395
0.09759160756501181,0.10675236406619384,0.07014627659574468,0.07132830969267138,0.16611258865248227,0.21243351063829788,0.21014332151300236,0.26034278959810875,0.26861702127659576,0.2869385342789598,0.23939864066193853,0.12270981087470448,0.12252511820330969,0.2458628841607565,0.0382313829787234,0.04288563829787234,0.03941341607565012,0.06382978723404255,0.06999852245862884,0.03908096926713948,0.054041075650118196,0.05319148936170213,0.0766474586288416,0.07147606382978723,0.08680555555555555
